metric_id,metric_name,metric_short_name,owner_saphr_id,dev_saphr_id,metric_calc_lvl,is_active,measure_unit,is_rank,rank_sort,is_infopanel,is_navigator,is_sbolpro,cmnt,load_marker,modified_dt,inserted_dttm,author_login
9001021,ФОТ (ЕПП),ФОТ (ЕПП),1782048.0,1851030.0,,True,,False,,,,,Для отчёта дерево ФОТ в АС Инфопанель,,2022-08-18,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001311,RUN Привлечение ВСП,Количество новых клиентов получателей заработной платы привлеченных по технологиии  b2c сотрудниками сети ВСП через перевод на ЗП,1530917.0,,,True,,False,,,False,,Для Водопада в АС Навигатор,,2026-01-23,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001242,Кол-во новых ФЛ на 1 сделку КМ ММБ,Кол-во новых ФЛ на 1 сделку КМ ММБ,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-04-24,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001552,Резерв для МРМ,Резерв для МРМ,1532200.0,,,False,,False,,,,,Резерв для МРМ,,2024-02-29,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
2141077,Объем рынка СБ для расчета доли рынка ФОТ(числитель) (Интегральная ФОТ),Объем рынка СБ для расчета доли рынка ФОТ(числитель) (Интегральная ФОТ),,,,True,,False,,,,,Для отчета по доле рынка в АС Инфопанель,,2022-10-05,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001108,ФОТ до ИНН,ФОТ до ИНН,1157749.0,,,True,,False,,,,,Для отчета Карточка ВУЗ в АС Инфопанель,,2024-04-04,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
2141101,Прирост доли рынка ФОТ без янв и дек ИП год к году (Интегральная без янв и дек),Прирост доли рынка ФОТ без янв и дек ИП год к году (Интегральная без янв и дек),,,,True,,False,,,,,Для отчета по доле рынка в АС Инфопанель,,2022-10-05,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001114,Платежные сервисы,Платежные сервисы,1157749.0,,,True,,False,,,,,Для отчета Карточка ВУЗ в АС Инфопанель,,2024-04-04,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001335,Количество новых получателей по продажам b2b,Количество новых получателей по продажам b2b,1530917.0,,,True,,False,,,False,,Для Водопада в АС Навигатор,,2026-03-16,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001218,Кол-во новых ФЛ на 1 ВСП,Кол-во новых ФЛ на 1 ВСП,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-04-24,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001023,Количество выдач по БПА,Количество выдач по БПА,1543465.0,1798458.0,,True,,False,,,,,Для отчёта БПА в АС Инфопанель,,2022-09-22,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9002006,Количество НП по задачам,Количество НП по задачам,1150387.0,1636839.0,,True,,True,desc,,,,Для виджета по Воронке продаж,,2024-12-04,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9901286,Доля взятых,Доля взятых,1530917.0,1345134.0,,True,,False,,,True,,Для отчета по оттокам в АС Навигатор,,2026-01-30,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001518,Работа с сегментом ММБ,Работа с сегментом ММБ,1532200.0,,,True,,False,,,,,Для отчета КУБ в АС Инфопанель и МРМ,,2024-03-20,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001342,Количество новых ФЛ по каналу digital,Количество новых ФЛ по каналу digital,1530917.0,,,True,,False,,,False,,Для Водопада в АС Навигатор,,2026-03-16,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001537,Конвертация централизованных задач ММБ (активация новых договоров и расширение по неключевым клиентам),Конвертация централизованных задач ММБ (активация новых договоров и расширение по неключевым клиентам),1532200.0,2007815.0,,True,,False,,,,,Для отчета КУБ в АС Инфопанель и МРМ,,2025-05-02,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001309,RUN Привлечение КМ,Количество новых клиентов получателей заработной платы привлеченных по технологиии  b2b инициатор КМ,1530917.0,,,True,,False,,,False,,Для Водопада в АС Навигатор,,2026-01-23,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001224,Количество централизованных задач отработанных КМ КБ с согласием ,Количество централизованных задач отработанных КМ КБ с согласием ,1530917.0,,,True,,False,,,,,Для АС Навигатор,,2025-04-24,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001188,Количество полученных согласий по продукту перевод на ЗП ролью СЗП,Количество полученных согласий по продукту перевод на ЗП ролью СЗП,1530917.0,,,True,,True,desc,,True,,Для АС Навигатор,,2025-02-18,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001310,RUN Привлечение Digital,Количество новых клиентов получателей заработной платы привлеченных по технологиии  b2c в рамках акций CX,1530917.0,,,True,,False,,,False,,Для Водопада в АС Навигатор,,2026-01-23,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001326,CHANGE Проекты ВСП просрочены,Количество change проектов по каналу ВСП находящихся в работе и срок по которым прошел,1530917.0,,,True,,False,,,False,,Для Водопада в АС Навигатор,,2026-01-23,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
9001549,Резерв для МРМ,Резерв для МРМ,1532200.0,,,False,,False,,,,,Резерв для МРМ,,2024-02-29,2026-05-29 16:25:18,60385977 (Демидемоа Анна Демовна [user00002@sample.local])
